state,fips,region,year,quarter,time,ym,low_wage_emp,ln_emp,min_wage,ln_min_wage,unemp_rate,above_fed,ever_treated,treated,g,first_treat_year,first_treat_quarter,first_treat_time,post,did,event_time
LA,22,South,2023,3,23,2023Q3,174.1,5.159629846774143,7.25,1.9810014688665833,4.506007050675924,0,False,0,,,,,0,0,
LA,22,South,2023,4,24,2023Q4,174.0,5.159055299214529,7.25,1.9810014688665833,3.4810353236047904,0,False,0,,,,,0,0,
LA,22,South,2024,1,25,2024Q1,173.8,5.157905212831292,7.25,1.9810014688665833,3.605957804841849,0,False,0,,,,,0,0,
LA,22,South,2024,2,26,2024Q2,178.3,5.183467524869095,7.25,1.9810014688665833,4.268521959229375,0,False,0,,,,,0,0,
LA,22,South,2024,3,27,2024Q3,180.4,5.1951766076285235,7.25,1.9810014688665833,4.923545436768868,0,False,0,,,,,0,0,
LA,22,South,2024,4,28,2024Q4,180.1,5.19351225218191,7.25,1.9810014688665833,4.522711154526075,0,False,0,,,,,0,0,
MA,25,Northeast,2018,1,1,2018Q1,264.9,5.579352396278024,11.0,2.3978952727983707,5.005095947761563,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,4.0
MA,25,Northeast,2018,2,2,2018Q2,264.9,5.579352396278024,11.0,2.3978952727983707,4.903840279450447,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,5.0
MA,25,Northeast,2018,3,3,2018Q3,265.1,5.5801071132949795,11.0,2.3978952727983707,4.537637863749137,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,6.0
MA,25,Northeast,2018,4,4,2018Q4,268.3,5.592105757431579,11.0,2.3978952727983707,4.366074350221252,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,7.0
MA,25,Northeast,2019,1,5,2019Q1,269.2,5.595454597770573,12.0,2.4849066497880004,4.8583193443712505,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,8.0
MA,25,Northeast,2019,2,6,2019Q2,271.7,5.604698516432302,12.0,2.4849066497880004,4.206053934557437,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,9.0
MA,25,Northeast,2019,3,7,2019Q3,274.7,5.615679593101228,12.0,2.4849066497880004,4.622041594556288,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,10.0
MA,25,Northeast,2019,4,8,2019Q4,267.4,5.588745664667843,12.0,2.4849066497880004,3.8887906865705935,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,11.0
MA,25,Northeast,2020,1,9,2020Q1,255.9,5.544786743165743,13.5,2.6026896854443837,5.008312459039638,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,12.0
MA,25,Northeast,2020,2,10,2020Q2,162.3,5.089446474520545,13.5,2.6026896854443837,14.04134501256586,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,13.0
MA,25,Northeast,2020,3,11,2020Q3,222.3,5.404027820970151,13.5,2.6026896854443837,9.776374688136109,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,14.0
MA,25,Northeast,2020,4,12,2020Q4,214.6,5.368775830196598,13.5,2.6026896854443837,7.8943730630256,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,15.0
MA,25,Northeast,2021,1,13,2021Q1,210.2,5.348059458442851,14.25,2.6567569067146595,7.599208101180719,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,16.0
MA,25,Northeast,2021,2,14,2021Q2,227.9,5.4289069362516384,14.25,2.6567569067146595,7.103876787347385,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,17.0
MA,25,Northeast,2021,3,15,2021Q3,234.0,5.455321115357702,14.25,2.6567569067146595,5.4473034984424515,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,18.0
MA,25,Northeast,2021,4,16,2021Q4,241.9,5.488524417615982,14.25,2.6567569067146595,4.715692677821235,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,19.0
MA,25,Northeast,2022,1,17,2022Q1,246.9,5.508983396351134,15.0,2.70805020110221,4.512120194533241,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,20.0
MA,25,Northeast,2022,2,18,2022Q2,251.9,5.529032183358565,15.0,2.70805020110221,4.507393082905196,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,21.0
MA,25,Northeast,2022,3,19,2022Q3,248.0,5.5134287461649825,15.0,2.70805020110221,4.654863473982683,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,22.0
MA,25,Northeast,2022,4,20,2022Q4,253.6,5.535758222563071,15.0,2.70805020110221,4.381842623895906,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,23.0
MA,25,Northeast,2023,1,21,2023Q1,250.5,5.523458920524919,15.0,2.70805020110221,4.455595797185069,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,24.0
MA,25,Northeast,2023,2,22,2023Q2,260.5,5.5626028611934215,15.0,2.70805020110221,4.172950888135949,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,25.0
MA,25,Northeast,2023,3,23,2023Q3,256.9,5.548686904115838,15.0,2.70805020110221,4.416110426944361,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,26.0
MA,25,Northeast,2023,4,24,2023Q4,257.2,5.549853992363464,15.0,2.70805020110221,4.177567438787479,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,27.0
MA,25,Northeast,2024,1,25,2024Q1,255.6,5.5436137225033795,15.0,2.70805020110221,4.3225957940086746,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,28.0
MA,25,Northeast,2024,2,26,2024Q2,260.8,5.563753830052498,15.0,2.70805020110221,4.494060386157045,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,29.0
MA,25,Northeast,2024,3,27,2024Q3,261.5,5.566434283504978,15.0,2.70805020110221,4.806803791948746,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,30.0
MA,25,Northeast,2024,4,28,2024Q4,256.6,5.547518452181536,15.0,2.70805020110221,5.315658306824297,1,True,1,-3.0,2017.0,1.0,-3.0,1,1,31.0
MD,24,South,2018,1,1,2018Q1,204.9,5.322522055244854,10.1,2.312535423847214,3.7923467530672106,1,True,1,1.0,2018.0,1.0,1.0,1,1,0.0
MD,24,South,2018,2,2,2018Q2,212.9,5.360822571899434,10.1,2.312535423847214,4.395350580929304,1,True,1,1.0,2018.0,1.0,1.0,1,1,1.0
MD,24,South,2018,3,3,2018Q3,213.4,5.363168338867653,10.1,2.312535423847214,3.893562025810814,1,True,1,1.0,2018.0,1.0,1.0,1,1,2.0
MD,24,South,2018,4,4,2018Q4,208.6,5.340418542566672,10.1,2.312535423847214,3.9719700485744474,1,True,1,1.0,2018.0,1.0,1.0,1,1,3.0
MD,24,South,2019,1,5,2019Q1,215.9,5.3748153375207615,10.1,2.312535423847214,4.153167546509109,1,True,1,1.0,2018.0,1.0,1.0,1,1,4.0
MD,24,South,2019,2,6,2019Q2,212.4,5.358471289367784,10.1,2.312535423847214,3.6987582391778577,1,True,1,1.0,2018.0,1.0,1.0,1,1,5.0
MD,24,South,2019,3,7,2019Q3,218.6,5.387243575742438,10.1,2.312535423847214,4.391722126979926,1,True,1,1.0,2018.0,1.0,1.0,1,1,6.0
MD,24,South,2019,4,8,2019Q4,217.2,5.38081858805978,10.1,2.312535423847214,3.685034525101989,1,True,1,1.0,2018.0,1.0,1.0,1,1,7.0
MD,24,South,2020,1,9,2020Q1,201.1,5.303802296778606,11.0,2.3978952727983707,3.531828225587691,1,True,1,1.0,2018.0,1.0,1.0,1,1,8.0
MD,24,South,2020,2,10,2020Q2,130.4,4.870606649492553,11.0,2.3978952727983707,13.079099512835697,1,True,1,1.0,2018.0,1.0,1.0,1,1,9.0
MD,24,South,2020,3,11,2020Q3,181.2,5.199601393608879,11.0,2.3978952727983707,9.149135206924326,1,True,1,1.0,2018.0,1.0,1.0,1,1,10.0
MD,24,South,2020,4,12,2020Q4,177.6,5.17953383055807,11.0,2.3978952727983707,7.0589924537018565,1,True,1,1.0,2018.0,1.0,1.0,1,1,11.0
MD,24,South,2021,1,13,2021Q1,172.6,5.150976778649327,11.75,2.463853240590168,6.072879640312163,1,True,1,1.0,2018.0,1.0,1.0,1,1,12.0
MD,24,South,2021,2,14,2021Q2,187.0,5.231108616854587,11.75,2.463853240590168,6.378058673094123,1,True,1,1.0,2018.0,1.0,1.0,1,1,13.0
MD,24,South,2021,3,15,2021Q3,191.6,5.25540986553676,11.75,2.463853240590168,4.77035384222938,1,True,1,1.0,2018.0,1.0,1.0,1,1,14.0
MD,24,South,2021,4,16,2021Q4,191.8,5.256453162449338,11.75,2.463853240590168,4.742454481675617,1,True,1,1.0,2018.0,1.0,1.0,1,1,15.0
MD,24,South,2022,1,17,2022Q1,199.3,5.294811227218749,12.5,2.5257286443082556,3.6034095541494695,1,True,1,1.0,2018.0,1.0,1.0,1,1,16.0
MD,24,South,2022,2,18,2022Q2,204.1,5.318610069815799,12.5,2.5257286443082556,3.731340355188089,1,True,1,1.0,2018.0,1.0,1.0,1,1,17.0
MD,24,South,2022,3,19,2022Q3,203.9,5.31762967758041,12.5,2.5257286443082556,4.118584524298702,1,True,1,1.0,2018.0,1.0,1.0,1,1,18.0
MD,24,South,2022,4,20,2022Q4,206.6,5.330784556685538,12.5,2.5257286443082556,3.9350956215568127,1,True,1,1.0,2018.0,1.0,1.0,1,1,19.0
MD,24,South,2023,1,21,2023Q1,204.5,5.320567975482857,13.25,2.583997552432231,3.944223476204763,1,True,1,1.0,2018.0,1.0,1.0,1,1,20.0
MD,24,South,2023,2,22,2023Q2,207.0,5.332718793265369,13.25,2.583997552432231,3.8848125088036713,1,True,1,1.0,2018.0,1.0,1.0,1,1,21.0
MD,24,South,2023,3,23,2023Q3,204.3,5.319589501823576,13.25,2.583997552432231,4.285094504912072,1,True,1,1.0,2018.0,1.0,1.0,1,1,22.0
MD,24,South,2023,4,24,2023Q4,206.7,5.331268466687723,13.25,2.583997552432231,4.217876876164805,1,True,1,1.0,2018.0,1.0,1.0,1,1,23.0
MD,24,South,2024,1,25,2024Q1,208.0,5.337538079701318,15.0,2.70805020110221,3.7630906283297594,1,True,1,1.0,2018.0,1.0,1.0,1,1,24.0
MD,24,South,2024,2,26,2024Q2,206.2,5.32884657158286,15.0,2.70805020110221,4.389096411028731,1,True,1,1.0,2018.0,1.0,1.0,1,1,25.0
MD,24,South,2024,3,27,2024Q3,204.5,5.320567975482857,15.0,2.70805020110221,3.941248362381367,1,True,1,1.0,2018.0,1.0,1.0,1,1,26.0
MD,24,South,2024,4,28,2024Q4,206.7,5.331268466687723,15.0,2.70805020110221,4.281842448689356,1,True,1,1.0,2018.0,1.0,1.0,1,1,27.0
ME,23,Northeast,2018,1,1,2018Q1,52.6,3.9627161197436642,10.0,2.302585092994046,5.571499536829078,0,True,1,5.0,2019.0,1.0,5.0,0,0,-4.0
ME,23,Northeast,2018,2,2,2018Q2,52.7,3.9646154555473165,10.0,2.302585092994046,5.371930865838664,0,True,1,5.0,2019.0,1.0,5.0,0,0,-3.0
ME,23,Northeast,2018,3,3,2018Q3,51.8,3.9473901492654373,10.0,2.302585092994046,5.544489165782741,0,True,1,5.0,2019.0,1.0,5.0,0,0,-2.0
ME,23,Northeast,2018,4,4,2018Q4,51.6,3.9435216724875173,10.0,2.302585092994046,5.008190605524729,0,True,1,5.0,2019.0,1.0,5.0,0,0,-1.0
ME,23,Northeast,2019,1,5,2019Q1,53.4,3.977810745966149,11.0,2.3978952727983707,5.391840257072236,1,True,1,5.0,2019.0,1.0,5.0,1,1,0.0
ME,23,Northeast,2019,2,6,2019Q2,54.4,3.996364153861897,11.0,2.3978952727983707,4.9243214373784285,1,True,1,5.0,2019.0,1.0,5.0,1,1,1.0
ME,23,Northeast,2019,3,7,2019Q3,54.2,3.9926809084456005,11.0,2.3978952727983707,4.932655155760246,1,True,1,5.0,2019.0,1.0,5.0,1,1,2.0
ME,23,Northeast,2019,4,8,2019Q4,54.1,3.9908341858524357,11.0,2.3978952727983707,4.870252386949349,1,True,1,5.0,2019.0,1.0,5.0,1,1,3.0
ME,23,Northeast,2020,1,9,2020Q1,50.0,3.912023005428146,12.0,2.4849066497880004,5.329644155480055,1,True,1,5.0,2019.0,1.0,5.0,1,1,4.0
ME,23,Northeast,2020,2,10,2020Q2,31.6,3.4531571205928664,12.0,2.4849066497880004,14.319379437490896,1,True,1,5.0,2019.0,1.0,5.0,1,1,5.0
ME,23,Northeast,2020,3,11,2020Q3,44.5,3.7954891891721947,12.0,2.4849066497880004,10.639730861661995,1,True,1,5.0,2019.0,1.0,5.0,1,1,6.0
ME,23,Northeast,2020,4,12,2020Q4,43.2,3.765840495250065,12.0,2.4849066497880004,7.894621833324091,1,True,1,5.0,2019.0,1.0,5.0,1,1,7.0
ME,23,Northeast,2021,1,13,2021Q1,41.9,3.735285826928092,12.15,2.4973291697865574,7.606942530741533,1,True,1,5.0,2019.0,1.0,5.0,1,1,8.0
ME,23,Northeast,2021,2,14,2021Q2,45.7,3.822098297900159,12.15,2.4973291697865574,7.231084706507688,1,True,1,5.0,2019.0,1.0,5.0,1,1,9.0
ME,23,Northeast,2021,3,15,2021Q3,47.2,3.8543938925915096,12.15,2.4973291697865574,6.99709738929606,1,True,1,5.0,2019.0,1.0,5.0,1,1,10.0
ME,23,Northeast,2021,4,16,2021Q4,47.9,3.8691155044168695,12.15,2.4973291697865574,5.7219704569434136,1,True,1,5.0,2019.0,1.0,5.0,1,1,11.0
ME,23,Northeast,2022,1,17,2022Q1,47.9,3.8691155044168695,12.75,2.545531271604435,5.572557385830532,1,True,1,5.0,2019.0,1.0,5.0,1,1,12.0
ME,23,Northeast,2022,2,18,2022Q2,49.7,3.906004933102583,12.75,2.545531271604435,4.6173359120788495,1,True,1,5.0,2019.0,1.0,5.0,1,1,13.0
ME,23,Northeast,2022,3,19,2022Q3,50.5,3.9219733362813143,12.75,2.545531271604435,5.143119103750719,1,True,1,5.0,2019.0,1.0,5.0,1,1,14.0
ME,23,Northeast,2022,4,20,2022Q4,50.9,3.929862923556477,12.75,2.545531271604435,5.4298932626769725,1,True,1,5.0,2019.0,1.0,5.0,1,1,15.0
ME,23,Northeast,2023,1,21,2023Q1,51.3,3.937690752176724,13.8,2.624668592163159,4.987689220772568,1,True,1,5.0,2019.0,1.0,5.0,1,1,16.0
ME,23,Northeast,2023,2,22,2023Q2,51.4,3.9396381724611196,13.8,2.624668592163159,5.282648136509546,1,True,1,5.0,2019.0,1.0,5.0,1,1,17.0
ME,23,Northeast,2023,3,23,2023Q3,50.5,3.9219733362813143,13.8,2.624668592163159,5.00781748895983,1,True,1,5.0,2019.0,1.0,5.0,1,1,18.0
ME,23,Northeast,2023,4,24,2023Q4,50.8,3.927896354584436,13.8,2.624668592163159,5.585808256045615,1,True,1,5.0,2019.0,1.0,5.0,1,1,19.0
ME,23,Northeast,2024,1,25,2024Q1,50.6,3.92395157629342,14.15,2.649714624089247,5.8526734610757165,1,True,1,5.0,2019.0,1.0,5.0,1,1,20.0
ME,23,Northeast,2024,2,26,2024Q2,51.1,3.933784497209659,14.15,2.649714624089247,5.354152455858043,1,True,1,5.0,2019.0,1.0,5.0,1,1,21.0
ME,23,Northeast,2024,3,27,2024Q3,51.1,3.933784497209659,14.15,2.649714624089247,5.52935326756971,1,True,1,5.0,2019.0,1.0,5.0,1,1,22.0
ME,23,Northeast,2024,4,28,2024Q4,50.1,3.914021008090819,14.15,2.649714624089247,5.999019367125251,1,True,1,5.0,2019.0,1.0,5.0,1,1,23.0
MI,26,Midwest,2018,1,1,2018Q1,340.8,5.83129579495516,9.25,2.224623551524334,3.54289758292806,0,True,1,21.0,2023.0,1.0,21.0,0,0,-20.0
MI,26,Midwest,2018,2,2,2018Q2,345.2,5.844123959209273,9.25,2.224623551524334,3.8688579777683545,0,True,1,21.0,2023.0,1.0,21.0,0,0,-19.0
MI,26,Midwest,2018,3,3,2018Q3,349.2,5.855644823965447,9.25,2.224623551524334,3.5143540908872257,0,True,1,21.0,2023.0,1.0,21.0,0,0,-18.0
MI,26,Midwest,2018,4,4,2018Q4,345.5,5.844992643207725,9.25,2.224623551524334,3.2163955539259725,0,True,1,21.0,2023.0,1.0,21.0,0,0,-17.0
MI,26,Midwest,2019,1,5,2019Q1,348.5,5.853638230200579,9.45,2.2460147415056513,4.356987833453067,0,True,1,21.0,2023.0,1.0,21.0,0,0,-16.0
MI,26,Midwest,2019,2,6,2019Q2,345.7,5.845571346927579,9.45,2.2460147415056513,3.164901932767211,0,True,1,21.0,2023.0,1.0,21.0,0,0,-15.0
MI,26,Midwest,2019,3,7,2019Q3,355.1,5.872399439949042,9.45,2.2460147415056513,3.714201881146302,0,True,1,21.0,2023.0,1.0,21.0,0,0,-14.0
MI,26,Midwest,2019,4,8,2019Q4,359.0,5.883322388488279,9.45,2.2460147415056513,3.7504035741675255,0,True,1,21.0,2023.0,1.0,21.0,0,0,-13.0
MI,26,Midwest,2020,1,9,2020Q1,330.8,5.801513963149536,9.65,2.2669579153508947,3.0930829055340077,0,True,1,21.0,2023.0,1.0,21.0,0,0,-12.0
MI,26,Midwest,2020,2,10,2020Q2,214.5,5.368309738368072,9.65,2.2669579153508947,12.78625989605328,0,True,1,21.0,2023.0,1.0,21.0,0,0,-11.0
MI,26,Midwest,2020,3,11,2020Q3,297.7,5.69608626802173,9.65,2.2669579153508947,8.408810911558744,0,True,1,21.0,2023.0,1.0,21.0,0,0,-10.0
MI,26,Midwest,2020,4,12,2020Q4,285.5,5.654242029096065,9.65,2.2669579153508947,6.28439368786341,0,True,1,21.0,2023.0,1.0,21.0,0,0,-9.0
MI,26,Midwest,2021,1,13,2021Q1,276.8,5.623295223743515,9.65,2.2669579153508947,6.130684051873283,0,True,1,21.0,2023.0,1.0,21.0,0,0,-8.0
MI,26,Midwest,2021,2,14,2021Q2,306.5,5.725217755376266,9.65,2.2669579153508947,5.477209857904226,0,True,1,21.0,2023.0,1.0,21.0,0,0,-7.0
MI,26,Midwest,2021,3,15,2021Q3,315.0,5.752572638825633,9.65,2.2669579153508947,4.715280292933269,0,True,1,21.0,2023.0,1.0,21.0,0,0,-6.0
MI,26,Midwest,2021,4,16,2021Q4,319.2,5.765817865575654,9.65,2.2669579153508947,3.913636538143623,0,True,1,21.0,2023.0,1.0,21.0,0,0,-5.0
MI,26,Midwest,2022,1,17,2022Q1,320.7,5.770506106699109,9.87,2.28949985344539,3.4520512263182397,0,True,1,21.0,2023.0,1.0,21.0,0,0,-4.0
MI,26,Midwest,2022,2,18,2022Q2,328.2,5.793623178655991,9.87,2.28949985344539,3.011999944727574,0,True,1,21.0,2023.0,1.0,21.0,0,0,-3.0
MI,26,Midwest,2022,3,19,2022Q3,332.1,5.805436128382701,9.87,2.28949985344539,3.602842958285453,0,True,1,21.0,2023.0,1.0,21.0,0,0,-2.0
MI,26,Midwest,2022,4,20,2022Q4,329.5,5.797576353942562,9.87,2.28949985344539,3.778630288383491,0,True,1,21.0,2023.0,1.0,21.0,0,0,-1.0
MI,26,Midwest,2023,1,21,2023Q1,326.9,5.789654313730165,10.1,2.312535423847214,3.367156583691776,1,True,1,21.0,2023.0,1.0,21.0,1,1,0.0
MI,26,Midwest,2023,2,22,2023Q2,340.0,5.8289456176102075,10.1,2.312535423847214,3.151105211524531,1,True,1,21.0,2023.0,1.0,21.0,1,1,1.0
MI,26,Midwest,2023,3,23,2023Q3,343.4,5.838895948463375,10.1,2.312535423847214,3.2525077859322766,1,True,1,21.0,2023.0,1.0,21.0,1,1,2.0
MI,26,Midwest,2023,4,24,2023Q4,334.7,5.8132346082172806,10.1,2.312535423847214,3.252984987953277,1,True,1,21.0,2023.0,1.0,21.0,1,1,3.0
MI,26,Midwest,2024,1,25,2024Q1,338.8,5.8254099627779,10.33,2.3350522831315472,4.171283916341023,1,True,1,21.0,2023.0,1.0,21.0,1,1,4.0
MI,26,Midwest,2024,2,26,2024Q2,344.5,5.842094090453713,10.33,2.3350522831315472,4.045422497301204,1,True,1,21.0,2023.0,1.0,21.0,1,1,5.0
MI,26,Midwest,2024,3,27,2024Q3,337.9,5.822749993720244,10.33,2.3350522831315472,3.71203798325621,1,True,1,21.0,2023.0,1.0,21.0,1,1,6.0
MI,26,Midwest,2024,4,28,2024Q4,338.9,5.825705078613006,10.33,2.3350522831315472,3.913480355062352,1,True,1,21.0,2023.0,1.0,21.0,1,1,7.0
MN,27,Midwest,2018,1,1,2018Q1,202.2,5.309257306586371,9.65,2.2669579153508947,4.818586819486782,0,True,1,13.0,2021.0,1.0,13.0,0,0,-12.0
MN,27,Midwest,2018,2,2,2018Q2,203.9,5.31762967758041,9.65,2.2669579153508947,4.813103575908565,0,True,1,13.0,2021.0,1.0,13.0,0,0,-11.0
MN,27,Midwest,2018,3,3,2018Q3,208.8,5.341376856008484,9.65,2.2669579153508947,4.9224444960290015,0,True,1,13.0,2021.0,1.0,13.0,0,0,-10.0
MN,27,Midwest,2018,4,4,2018Q4,206.5,5.330300412401088,9.65,2.2669579153508947,5.370749946946478,0,True,1,13.0,2021.0,1.0,13.0,0,0,-9.0
MN,27,Midwest,2019,1,5,2019Q1,214.9,5.370172803648464,9.86,2.288486168614544,4.877099198180289,0,True,1,13.0,2021.0,1.0,13.0,0,0,-8.0
MN,27,Midwest,2019,2,6,2019Q2,209.1,5.342812606434588,9.86,2.288486168614544,4.799518973382811,0,True,1,13.0,2021.0,1.0,13.0,0,0,-7.0
MN,27,Midwest,2019,3,7,2019Q3,212.5,5.358941988364472,9.86,2.288486168614544,4.727455719069316,0,True,1,13.0,2021.0,1.0,13.0,0,0,-6.0
MN,27,Midwest,2019,4,8,2019Q4,215.1,5.371103036273684,9.86,2.288486168614544,4.988900569925566,0,True,1,13.0,2021.0,1.0,13.0,0,0,-5.0
MN,27,Midwest,2020,1,9,2020Q1,205.6,5.32593253358101,10.0,2.302585092994046,5.690462315653227,0,True,1,13.0,2021.0,1.0,13.0,0,0,-4.0
MN,27,Midwest,2020,2,10,2020Q2,129.6,4.864452783918174,10.0,2.302585092994046,13.973121956015046,0,True,1,13.0,2021.0,1.0,13.0,0,0,-3.0
MN,27,Midwest,2020,3,11,2020Q3,177.3,5.177843213080163,10.0,2.302585092994046,9.785550755135676,0,True,1,13.0,2021.0,1.0,13.0,0,0,-2.0
MN,27,Midwest,2020,4,12,2020Q4,173.9,5.158480421360237,10.0,2.302585092994046,8.145630851011862,0,True,1,13.0,2021.0,1.0,13.0,0,0,-1.0
MN,27,Midwest,2021,1,13,2021Q1,164.9,5.105339229565553,10.08,2.3105532626432224,7.536950034779035,1,True,1,13.0,2021.0,1.0,13.0,1,1,0.0
MN,27,Midwest,2021,2,14,2021Q2,180.8,5.1973914479580765,10.08,2.3105532626432224,7.586394785611951,1,True,1,13.0,2021.0,1.0,13.0,1,1,1.0
MN,27,Midwest,2021,3,15,2021Q3,191.4,5.254365479018854,10.08,2.3105532626432224,6.40756104348893,1,True,1,13.0,2021.0,1.0,13.0,1,1,2.0
MN,27,Midwest,2021,4,16,2021Q4,190.2,5.24807615011129,10.08,2.3105532626432224,5.224594960655023,1,True,1,13.0,2021.0,1.0,13.0,1,1,3.0
MN,27,Midwest,2022,1,17,2022Q1,197.2,5.284218442168535,10.33,2.3350522831315472,5.109579037098833,1,True,1,13.0,2021.0,1.0,13.0,1,1,4.0
MN,27,Midwest,2022,2,18,2022Q2,200.4,5.3003153692107094,10.33,2.3350522831315472,5.064993662066014,1,True,1,13.0,2021.0,1.0,13.0,1,1,5.0
MN,27,Midwest,2022,3,19,2022Q3,199.3,5.294811227218749,10.33,2.3350522831315472,4.978527242250351,1,True,1,13.0,2021.0,1.0,13.0,1,1,6.0
MN,27,Midwest,2022,4,20,2022Q4,198.9,5.292802185859927,10.33,2.3350522831315472,4.984564797223331,1,True,1,13.0,2021.0,1.0,13.0,1,1,7.0
MN,27,Midwest,2023,1,21,2023Q1,197.5,5.285738584341177,10.59,2.359910159613315,4.952384994767887,1,True,1,13.0,2021.0,1.0,13.0,1,1,8.0
MN,27,Midwest,2023,2,22,2023Q2,200.7,5.301811255802292,10.59,2.359910159613315,4.9831712650248425,1,True,1,13.0,2021.0,1.0,13.0,1,1,9.0
MN,27,Midwest,2023,3,23,2023Q3,204.2,5.319099905730565,10.59,2.359910159613315,5.247030285202399,1,True,1,13.0,2021.0,1.0,13.0,1,1,10.0
MN,27,Midwest,2023,4,24,2023Q4,207.2,5.333684510385328,10.59,2.359910159613315,5.026995554168034,1,True,1,13.0,2021.0,1.0,13.0,1,1,11.0
MN,27,Midwest,2024,1,25,2024Q1,200.2,5.29931686688112,10.85,2.3841650799864684,4.782247163796085,1,True,1,13.0,2021.0,1.0,13.0,1,1,12.0
MN,27,Midwest,2024,2,26,2024Q2,203.6,5.316157284676367,10.85,2.3841650799864684,5.176396693821138,1,True,1,13.0,2021.0,1.0,13.0,1,1,13.0
MN,27,Midwest,2024,3,27,2024Q3,204.4,5.320078858329549,10.85,2.3841650799864684,5.694335277843648,1,True,1,13.0,2021.0,1.0,13.0,1,1,14.0
MN,27,Midwest,2024,4,28,2024Q4,209.6,5.345200952446887,10.85,2.3841650799864684,4.987301886594969,1,True,1,13.0,2021.0,1.0,13.0,1,1,15.0
MO,29,Midwest,2018,1,1,2018Q1,223.2,5.408068230507156,7.85,2.060513531794317,3.3082709688682193,0,True,1,13.0,2021.0,1.0,13.0,0,0,-12.0
MO,29,Midwest,2018,2,2,2018Q2,218.4,5.38632824387075,7.85,2.060513531794317,2.477205164562077,0,True,1,13.0,2021.0,1.0,13.0,0,0,-11.0
MO,29,Midwest,2018,3,3,2018Q3,220.9,5.397710110426072,7.85,2.060513531794317,3.230819811800148,0,True,1,13.0,2021.0,1.0,13.0,0,0,-10.0
MO,29,Midwest,2018,4,4,2018Q4,224.0,5.4116460518550396,7.85,2.060513531794317,2.746368815473478,0,True,1,13.0,2021.0,1.0,13.0,0,0,-9.0
MO,29,Midwest,2019,1,5,2019Q1,223.4,5.4089638866351,8.6,2.151762203259462,2.9622538521534056,0,True,1,13.0,2021.0,1.0,13.0,0,0,-8.0
MO,29,Midwest,2019,2,6,2019Q2,229.9,5.437644431769136,8.6,2.151762203259462,2.461865760945257,0,True,1,13.0,2021.0,1.0,13.0,0,0,-7.0
MO,29,Midwest,2019,3,7,2019Q3,226.8,5.4240685718535975,8.6,2.151762203259462,2.743686394583978,0,True,1,13.0,2021.0,1.0,13.0,0,0,-6.0
MO,29,Midwest,2019,4,8,2019Q4,223.4,5.4089638866351,8.6,2.151762203259462,2.4966659032298564,0,True,1,13.0,2021.0,1.0,13.0,0,0,-5.0
MO,29,Midwest,2020,1,9,2020Q1,215.2,5.371567828287629,9.45,2.2460147415056513,3.1449742713768645,0,True,1,13.0,2021.0,1.0,13.0,0,0,-4.0
MO,29,Midwest,2020,2,10,2020Q2,140.9,4.948050418904635,9.45,2.2460147415056513,11.54983141372584,0,True,1,13.0,2021.0,1.0,13.0,0,0,-3.0
MO,29,Midwest,2020,3,11,2020Q3,188.6,5.239628370199357,9.45,2.2460147415056513,7.834943437112077,0,True,1,13.0,2021.0,1.0,13.0,0,0,-2.0
MO,29,Midwest,2020,4,12,2020Q4,185.3,5.221976133291314,9.45,2.2460147415056513,5.8048333926581535,0,True,1,13.0,2021.0,1.0,13.0,0,0,-1.0
MO,29,Midwest,2021,1,13,2021Q1,178.1,5.182345190295616,10.3,2.33214389523559,5.126367969835997,1,True,1,13.0,2021.0,1.0,13.0,1,1,0.0
MO,29,Midwest,2021,2,14,2021Q2,196.4,5.280153395920365,10.3,2.33214389523559,4.760879941152811,1,True,1,13.0,2021.0,1.0,13.0,1,1,1.0
MO,29,Midwest,2021,3,15,2021Q3,195.7,5.27658287440203,10.3,2.33214389523559,3.973392504454312,1,True,1,13.0,2021.0,1.0,13.0,1,1,2.0
